Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace,Avg Speed (mi/h),Max Speed,Avg Heart Rate,Steps,Notes,Source,Link
2019-10-06,2019-10-06,Run,202,1.59109,761,7.9679,1,7.53021,66,142,2064,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3833558014
2019-10-05,2019-10-05,Run,364,3.26,2832,14.4785,0,4.14407,0,142,7274,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3832501090
2019-09-29,2019-09-29,Run,297,2.18704,1321,10.0629,1,5.9625,90,142,3188,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3820795873
2019-09-22,2019-09-22,Run,243,2.08307,1768,14.1264,1,4.24736,52,117,3555,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3806628433
2019-09-15,2019-09-15,Walk,105,1.02124,979,15.9494,2,3.76189,31,142,1908,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3793142101
2019-09-15,2019-09-15,Run,118,0.907727,476,8.73148,1,6.87169,79,142,1281,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3793100851
2019-09-14,2019-09-14,Walk,169,1.65895,1697,16.9235,1,3.54536,45,142,3008,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3791521921
2019-09-12,2019-09-12,Run,332,2.60421,2099,13.3185,0,4.50501,139,142,4530,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3788487304
2019-09-12,2019-09-09,Run,177,1.83844,1184,10.7259,1,5.59392,76,122,2809,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3788428462
2019-09-07,2019-09-07,Run,398,3.01258,1700,9.40501,2,6.37958,38,142,3209,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3778110010
2019-09-04,2019-09-04,Run,235,2.50606,1488,9.82616,3,6.10615,19,141,3772,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3771185662
2019-08-31,2019-08-31,Run,520,4.27823,3708,14.4002,1,4.16662,82,130,7187,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3763456213
2019-08-30,2019-08-30,Walk,118,1.17042,1258,17.7964,2,3.37147,30,128,2386,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3761864470
2019-08-30,2019-08-30,Run,193,1.5055,739,8.1748,0,7.33963,1814,164,2081,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3761826181
2019-08-25,2019-08-25,Run,415,3.23456,2596,13.3739,1,4.48636,72,97,5272,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3751086934
2019-08-24,2019-08-24,Run,527,4.00439,2236,9.3059,1,6.44752,65,142,6278,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3749492284
2019-08-24,2019-08-24,Walk,129,1.24347,1904,25.168,1,2.38398,44,142,3188,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3749490508
2019-08-22,2019-08-22,Walk,167,1.70459,2247,21.6097,1,2.77653,46,142,3985,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3746524630
2019-08-22,2019-08-22,Run,402,3.09616,1639,8.81727,1,6.80483,91,142,4395,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3746446330
2019-08-22,2019-08-21,Walk,39,0.400536,475,19.7299,1,3.04108,42,142,880,b'Holy humidity',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3746446561
2019-08-21,2019-08-21,Run,153,1.12282,682,10.1118,1,5.93365,58,142,1803,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3744582919
2019-08-21,2019-08-21,Walk,35,0.349678,373,17.756,2,3.37913,32,142,725,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3744563854
2019-08-21,2019-08-21,Run,218,1.67618,859,8.5451,1,7.02157,72,142,2312,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3744551887
2019-08-20,2019-08-21,Run,506,3.68,2649,11.9973,0,5.00113,0,142,6900,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3742660672
2019-08-18,2019-08-18,Run,131,1.00414,523,8.67137,6,6.91932,10,142,1436,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3737798110
2019-08-18,2019-08-18,Run,130,1.00395,503,8.34428,2,7.19055,39,142,1375,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3737741851
2019-08-15,2019-08-15,Walk,152,0.961051,3201,55.4282,6,1.08248,9,142,1861,b'Forgot to hit end ',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3732379780
2019-08-15,2019-08-15,Run,342,2.62597,1351,8.5654,2,7.00493,24,151,3605,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3732258625
2019-08-14,2019-08-14,Walk,111,1.11988,1262,18.7425,2,3.20128,29,142,2392,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3729294295
2019-08-14,2019-08-14,Run,405,3.09845,1698,9.13308,1,6.56953,70,142,4537,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3729250807
2019-08-13,2019-08-13,Walk,66,0.553178,1066,32.0971,3,1.86933,21,142,1650,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3727073314
2019-08-13,2019-08-13,Run,403,3.10062,1636,8.79706,1,6.82046,67,142,4389,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3727027552
2019-08-11,2019-08-11,Walk,217,1.86266,3370,30.1211,0,1.99196,287,142,5323,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3723669625
2019-08-11,2019-08-11,Run,403,3.09762,1631,8.76882,1,6.84243,72,142,4376,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3723592423
2019-08-10,2019-08-10,Walk,96,0.983619,1301,21.9231,2,2.73684,31,142,2304,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3721374460
2019-08-10,2019-08-10,Run,51,0.393204,206,8.75291,7,6.85487,9,142,553,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3721330957
2019-08-10,2019-08-10,Walk,116,0.747039,2389,53.2312,1,1.12716,69,142,3233,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3721321648
2019-08-10,2019-08-10,Run,130,1.001,507,8.44599,1,7.10396,65,142,1366,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3721233256
2019-08-20,2019-08-08,Walk,19,0.260228,241,15.3583,10,3.90667,6,117,438,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3742660150
2019-08-08,2019-08-08,Run,197,2.27373,1077,7.88945,1,7.60509,75,157,2958,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3716692102
2019-08-07,2019-08-07,Walk,97,0.826182,1537,30.8222,5,1.94665,11,142,2406,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3714606226
2019-08-07,2019-08-07,Run,26,0.197591,113,9.4214,1,6.36848,65,142,301,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3714548077
2019-08-04,2019-08-04,Walk,253,2.57569,3449,22.307,0,2.68974,207,142,6079,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3708124261
2019-08-03,2019-08-03,Walk,265,2.0322,1602,13.1303,2,4.56957,39,142,3612,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3706275931
2019-08-03,2019-08-03,Walk,72,0.209153,1567,123.477,2,0.48592,24,142,1856,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3706076107
2019-08-03,2019-08-03,Run,409,3.09894,1738,9.34178,1,6.42276,73,142,4632,b'Awesome',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3705987697
2019-08-01,2019-08-01,Walk,145,1.4462,1572,18.0376,2,3.32638,34,142,3027,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3701831860
2019-08-01,2019-08-01,Run,240,1.83082,1005,9.14725,1,6.55935,65,142,2685,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3701772451
2019-07-30,2019-07-30,Run,266,2.0421,1054,8.59738,1,6.97887,66,142,2834,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3698999032
2019-07-29,2019-07-29,Walk,114,1.15166,1281,18.447,10,3.25256,6,142,2342,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3695277823
2019-07-29,2019-07-29,Run,131,1.01108,537,8.83588,4,6.7905,14,142,1459,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3695228557
2019-07-28,2019-07-28,Walk,183,1.89353,2285,20.0909,2,2.98642,38,142,4204,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3694237891
2019-07-28,2019-07-28,Run,183,1.4023,724,8.59369,1,6.98186,77,142,1947,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3694188826
2019-07-27,2019-07-27,Walk,407,4.19653,5004,19.8719,1,3.01934,58,142,9253,b'Walk - gym - walk - Sports Clips - run - Hyvee  - walk - salad time. Afternoon complete. Time to get ready for Circus Italia!',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3692329075
2019-07-25,2019-07-25,Run,407,3.09664,1720,9.25753,5,6.48121,11,142,4711,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3689052346
2019-07-23,2019-07-23,Run,419,3.09725,1859,10.0011,5,5.99934,11,142,5096,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3683265997
2019-07-21,2019-07-21,Walk,97,1.00093,1190,19.7862,8,3.03241,7,142,2119,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3680099845
2019-07-21,2019-07-21,Run,354,2.62644,1557,9.87488,7,6.07603,9,142,4214,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3680076814
2019-07-21,2019-07-21,Run,66,0.486316,289,9.87221,6,6.07767,10,142,753,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3680044450
2019-07-21,2019-07-21,Walk,111,1.07539,986,15.2632,3,3.93103,18,142,1873,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3680022862
2019-07-20,2019-07-20,Walk,199,2.03689,2644,21.6308,5,2.77383,12,142,4144,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3678019036
2019-07-20,2019-07-20,Run,133,1.00456,572,9.48476,3,6.32594,19,142,1564,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3677919169
2019-07-20,2019-07-20,Walk,36,0.365521,453,20.5981,11,2.91289,6,142,720,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3677867761
2019-07-20,2019-07-20,Run,130,1.00421,512,8.48981,5,7.06729,12,142,1379,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3677848312
2019-07-20,2019-07-20,Walk,9,0.0905981,95,17.404,10,3.44748,6,142,166,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3677827261
2019-07-18,2019-07-18,Walk,71,0.713012,774,18.0601,10,3.32225,6,142,1431,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3675184648
2019-07-18,2019-07-18,Run,295,2.20504,1288,9.73478,3,6.16347,23,142,3487,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3675161008
2019-07-17,2019-07-17,Walk,35,0.359911,420,19.0447,13,3.15048,5,142,780,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3672027481
2019-07-17,2019-07-17,Run,429,3.20796,1863,9.67486,4,6.20164,15,142,5090,b'Just a little further....',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3672009265
2019-07-16,2019-07-16,Walk,35,0.347854,388,18.5576,11,3.23317,5,120,698,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3670982203
2019-07-16,2019-07-16,Run,135,1.01098,586,9.63964,6,6.2243,9,142,1573,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3669776275
2019-07-16,2019-07-16,Run,136,1.02663,583,9.46621,7,6.33833,9,142,1564,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3669716275
2019-07-14,2019-07-14,Walk,85,0.870482,1007,19.2654,11,3.1144,5,142,1748,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3666376858
2019-07-14,2019-07-14,Walk,88,0.909179,1117,20.4536,5,2.93347,13,142,1770,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3666316024
2019-07-14,2019-07-14,Run,228,1.67796,1020,10.1262,3,5.92521,20,142,2544,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3666286837
2019-08-20,2019-07-13,Walk,101,1.1325,1217,17.8725,7,3.35711,8,129,2168,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3742660174
2019-07-13,2019-07-13,Run,207,2.43352,1357,9.28996,1,6.45858,54,156,3709,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3664747771
2019-07-12,2019-07-12,Run,193,1.5037,743,8.2246,4,7.29519,16,142,2010,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3663065860
2019-07-12,2019-07-12,Walk,166,1.66542,1831,18.0872,8,3.31727,7,142,3231,b'Done. Forgot to turn it off outside ',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3661723126
2019-07-11,2019-07-11,Walk,126,1.25202,1843,24.5021,7,2.44877,8,142,2382,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3661024447
2019-07-11,2019-07-11,Run,411,3.09738,1765,9.49498,2,6.31913,34,142,4769,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3660935941
2019-08-20,2019-07-10,Run,198,2.24595,1055,7.82439,5,7.66832,13,164,2934,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3742660186
2019-07-10,2019-07-10,Run,283,2.24,1065,7.92411,0,7.57183,0,142,2891,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3657693883
2019-07-10,2019-07-10,Walk,111,1.13576,1241,18.1594,2,3.30408,26,108,2249,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3657476890
2019-07-10,2019-07-10,Walk,20,0.299202,268,14.9265,3,4.01971,19,95,488,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3657431905
2019-07-09,2019-07-09,Walk,149,1.19,970,13.5854,0,4.41649,0,142,2149,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3655267573
2019-07-09,2019-07-09,Run,267,2.01,1153,9.56053,0,6.2758,0,142,3066,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3655213093
2019-07-08,2019-07-08,Walk,28,0.2892,333,19.0473,4,3.15005,16,142,567,b'Not as far as I thought it would be ',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3654524056
2019-07-08,2019-07-08,Walk,134,1.01344,575,9.45971,0,6.34269,138,142,827,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3654507970
2019-08-20,2019-07-07,Walk,101,1.01247,1011,16.6398,1,3.60581,61,114,1834,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3742660195
2019-07-07,2019-07-07,Walk,123,1.22552,1336,18.1575,1,3.30441,78,142,2401,b'Close out my 5k for the day ',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3652177798
2019-07-07,2019-07-07,Walk,110,1.04,926,14.8397,0,4.0432,0,142,1961,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3651788893
2019-07-07,2019-07-07,Run,101,1.03729,549,8.80963,1,6.81073,67,148,1487,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3651180013
2019-07-06,2019-07-06,Walk,205,2.78655,2142,12.8032,0,4.68634,151,116,3723,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3650128534
2019-07-06,2019-07-06,Run,164,1.51981,830,9.08742,1,6.60254,69,160,2212,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3650089444
2019-07-05,2019-07-05,Walk,153,1.64256,1644,16.6674,4,3.59984,14,128,3063,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3647553760
2019-07-05,2019-07-05,Run,156,1.51879,843,9.24391,1,6.49076,71,160,2313,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3647553409
2019-08-20,2019-07-04,Walk,161,1.60894,1942,20.0826,9,2.98766,7,120,3103,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3742660240
2019-07-04,2019-07-04,Run,156,1.53185,816,8.87755,1,6.75862,61,159,2215,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3645336184
2019-07-02,2019-07-02,Walk,88,1.00441,1121,18.5235,9,3.23912,7,118,2007,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3641822659
2019-07-02,2019-07-02,Run,95,1.01804,552,9.01609,0,6.65477,175,148,1439,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3640904221
2019-07-01,2019-07-01,Walk,184,1.8,1762,16.3148,0,3.67764,0,142,3562,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3639239440
2019-06-29,2019-06-29,Walk,138,1.47282,1966,22.1666,7,2.70677,8,123,2363,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3635618272
2019-06-29,2019-06-29,Run,118,1.26504,693,9.13247,3,6.56996,18,150,1824,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3635614282
2019-06-28,2019-06-28,Walk,351,3.41,3226,15.7674,0,3.80533,0,142,6630,b'Amazing 5k',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3633655321
2019-06-25,2019-06-25,Walk,345,3.36,3278,16.2599,0,3.69005,0,142,6638,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3626954212
2019-06-24,2019-06-24,Walk,318,3.1,2996,16.1075,0,3.72497,0,142,6,b'5k on the nose!',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3624559936
2019-06-17,2019-06-17,Walk,250,2.43,2330,15.9808,0,3.75451,0,142,4725,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3610493059
2019-06-16,2019-06-16,Run,238,2.33,2307,16.5021,0,3.63589,0,142,5811,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3609334957
2019-06-14,2019-06-14,Walk,323,3.15,3080,16.2963,0,3.68182,0,142,6202,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3605544310
2019-06-12,2019-06-12,Run,215,2.09,1962,15.6459,3,3.83486,19,111,3819,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3601164448
2019-06-11,2019-06-11,Walk,106,1.04,1045,16.7468,14,3.58278,4,142,1831,b'Cool down walk. Upper day.',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3598855795
2019-06-10,2019-06-10,Walk,299,2.77861,2458,14.7358,6,4.07172,11,142,4676,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3598116985
2019-06-09,2019-06-09,Walk,293,2.88,2986,17.2801,0,3.4722,0,73,5876,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3595118557
2019-06-08,2019-06-08,Run,190,1.57283,1307,13.8431,1,4.33429,48,116,2729,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3593110186
2019-06-06,2019-06-06,Walk,321,3.13,3064,16.3152,15,3.67755,4,142,55,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3590578342
2019-06-05,2019-06-05,Walk,249,2.21734,1921,14.4337,13,4.15693,5,110,3887,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3586822531
2019-06-03,2019-06-03,Walk,309,2.99,2764,15.4069,0,3.89436,0,142,5745,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3583972603
2019-06-02,2019-06-02,Walk,316,3.1,3180,17.0968,0,3.50943,0,142,6289,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3580628962
2019-05-30,2019-05-30,Walk,307,3.1,2866,15.4086,182,3.89393,0,142,6104,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3575803111
2019-05-28,2019-05-28,Walk,248,2.22093,1886,14.1557,1,4.23856,43,102,3708,b'Rainy!!',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3570154636
2019-05-27,2019-05-27,Walk,322,2.21864,3541,26.3649,4,2.27575,14,93,6149,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3568783471
2019-05-27,2019-05-23,Walk,266,2.62122,1946,12.3626,5,4.85336,13,136,4074,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3568651621
2019-05-19,2019-05-19,Run,419,3.11075,2197,11.6946,2,5.13058,29,139,5295,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3553578067
2019-05-15,2019-05-15,Indoor Run / Jog,403,3.13,2344,12.4814,0,4.80717,0,142,6926,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3544653742
2019-05-13,2019-05-13,Run,258,1.96155,1214,10.3169,3,5.81568,22,142,3209,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3541907848
2019-05-13,2019-05-13,Indoor Run / Jog,191,1.42,927,10.8803,17,5.51456,4,158,67,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3540369238
2022-12-25,2022-12-25,Run,760,6.21,3781,10.13,9,5.9,7,154,9912,"b""",Map My Fitness MapMyRun iPhone,https://www.mapmyfitness.com/workout/7018077772
