Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Tree,Moment of High Emotion Clip: Rabbids Invasion Special: Mission to Mars,Roku Longview HDR10 Smart TV,2022-05-14 21:15:28,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3356,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5573,""mediaOffsetMs"":2162},{""eventType"":""stopped"",""sessionOffsetMs"":8065,""mediaOffsetMs"":2165}]"
Tree,Season 1 Teaser 2: The Cuphead Show!,Roku Longview HDR10 Smart TV,2022-05-14 21:15:26,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3570,""mediaOffsetMs"":0}]"
Tree,"Rabbids Invasion: Season 4: ""Rabbid Investigation / Rabbid Exfiltration / Rabbids in Trouble""",Roku Longview HDR10 Smart TV,2022-05-10 02:03:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":23000},{""eventType"":""playing"",""sessionOffsetMs"":2579,""mediaOffsetMs"":23000},{""eventType"":""paused"",""sessionOffsetMs"":683257,""mediaOffsetMs"":702786},{""eventType"":""stopped"",""sessionOffsetMs"":687715,""mediaOffsetMs"":702934}]"
Tree,"Rabbids Invasion: Season 4: ""Rabbids in the Maze / Rabbid Pirates - Part 1 / Rabbid Pirates - Part 2""",Roku Longview HDR10 Smart TV,2022-05-10 01:43:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":23000},{""eventType"":""playing"",""sessionOffsetMs"":2658,""mediaOffsetMs"":23000},{""eventType"":""paused"",""sessionOffsetMs"":1204149,""mediaOffsetMs"":1223576},{""eventType"":""stopped"",""sessionOffsetMs"":1204902,""mediaOffsetMs"":1223683}]"
Tree,"Rabbids Invasion: Season 4: ""Rabbid's Island / The Masked Rabbid / Musketeer Rabbid""",Roku Longview HDR10 Smart TV,2022-05-10 01:22:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":23000},{""eventType"":""playing"",""sessionOffsetMs"":2637,""mediaOffsetMs"":23000},{""eventType"":""stopped"",""sessionOffsetMs"":1240158,""mediaOffsetMs"":1259240}]"
Tree,"Rabbids Invasion: Season 4: ""Rabbid Cupid /Little Red Rabbid Hood / Teddy-Rabbid""",Roku Longview HDR10 Smart TV,2022-05-10 01:01:40,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":23000},{""eventType"":""playing"",""sessionOffsetMs"":3129,""mediaOffsetMs"":23000},{""eventType"":""paused"",""sessionOffsetMs"":1235739,""mediaOffsetMs"":1254859},{""eventType"":""stopped"",""sessionOffsetMs"":1236618,""mediaOffsetMs"":1254922}]"
Tree,"Rabbids Invasion: Season 4: ""Rabbid as a Doorknob/Rabbid Picnic/Rabbid Brain Exchange""",Roku Longview HDR10 Smart TV,2022-05-10 00:41:07,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":23000},{""eventType"":""playing"",""sessionOffsetMs"":2752,""mediaOffsetMs"":23000},{""eventType"":""paused"",""sessionOffsetMs"":1233818,""mediaOffsetMs"":1253333},{""eventType"":""stopped"",""sessionOffsetMs"":1234734,""mediaOffsetMs"":1253385}]"
Tree,"Rabbids Invasion: Season 4: ""The Revenge of the Rabbid Mole/Rabbid Special Unit/Rabbid Elit""",Roku Longview HDR10 Smart TV,2022-05-10 00:20:20,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4438,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1249297,""mediaOffsetMs"":1244928},{""eventType"":""stopped"",""sessionOffsetMs"":1250155,""mediaOffsetMs"":1245018}]"
Tree,Alien TV: Season 1_hook_02_16x9,Roku Longview HDR10 Smart TV,2022-05-10 00:20:15,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3298,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3555,""mediaOffsetMs"":352},{""eventType"":""stopped"",""sessionOffsetMs"":6208,""mediaOffsetMs"":68}]"
Tree,Booba: Season 1_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-10 00:20:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4124,""mediaOffsetMs"":0}]"
Tree,"The Cuphead Show!: Season 1: ""In Charm's Way""",Roku Longview HDR10 Smart TV,2022-05-10 00:06:52,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":3753,""mediaOffsetMs"":12000},{""eventType"":""paused"",""sessionOffsetMs"":672042,""mediaOffsetMs"":680389},{""eventType"":""stopped"",""sessionOffsetMs"":675047,""mediaOffsetMs"":680435}]"
Tree,"The Cuphead Show!: Season 1: ""Dirt Nap""",Roku Longview HDR10 Smart TV,2022-05-09 23:55:56,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":3855,""mediaOffsetMs"":12000},{""eventType"":""paused"",""sessionOffsetMs"":9570,""mediaOffsetMs"":17958},{""eventType"":""playing"",""sessionOffsetMs"":11139,""mediaOffsetMs"":17958},{""eventType"":""paused"",""sessionOffsetMs"":657052,""mediaOffsetMs"":663597},{""eventType"":""stopped"",""sessionOffsetMs"":658814,""mediaOffsetMs"":663886}]"
Tree,"The Cuphead Show!: Season 1: ""Dangerous Mugman""",Roku Longview HDR10 Smart TV,2022-05-09 23:45:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":3233,""mediaOffsetMs"":12000},{""eventType"":""paused"",""sessionOffsetMs"":13036,""mediaOffsetMs"":21710},{""eventType"":""playing"",""sessionOffsetMs"":14666,""mediaOffsetMs"":21710},{""eventType"":""paused"",""sessionOffsetMs"":21562,""mediaOffsetMs"":28586},{""eventType"":""reposition"",""sessionOffsetMs"":21562,""mediaOffsetMs"":61083},{""eventType"":""playing"",""sessionOffsetMs"":22470,""mediaOffsetMs"":61333},{""eventType"":""paused"",""sessionOffsetMs"":616925,""mediaOffsetMs"":655939},{""eventType"":""stopped"",""sessionOffsetMs"":618994,""mediaOffsetMs"":656033}]"
Tree,"The Cuphead Show!: Season 1: ""Sweater Luck Next Time""",Roku Longview HDR10 Smart TV,2022-05-09 23:34:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":3093,""mediaOffsetMs"":12000},{""eventType"":""paused"",""sessionOffsetMs"":8654,""mediaOffsetMs"":17076},{""eventType"":""reposition"",""sessionOffsetMs"":8654,""mediaOffsetMs"":61083},{""eventType"":""playing"",""sessionOffsetMs"":9870,""mediaOffsetMs"":61083},{""eventType"":""paused"",""sessionOffsetMs"":655058,""mediaOffsetMs"":706679},{""eventType"":""stopped"",""sessionOffsetMs"":656940,""mediaOffsetMs"":706954}]"
Tree,"The Cuphead Show!: Season 1: ""Sweater Off Dead""",Roku Longview HDR10 Smart TV,2022-05-09 23:27:47,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":367000},{""eventType"":""playing"",""sessionOffsetMs"":5579,""mediaOffsetMs"":367000},{""eventType"":""paused"",""sessionOffsetMs"":419894,""mediaOffsetMs"":777103},{""eventType"":""stopped"",""sessionOffsetMs"":421816,""mediaOffsetMs"":777194}]"
Tree,Season 1 Teaser 1: The Cuphead Show!,Roku Longview HDR10 Smart TV,2022-05-09 23:27:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2123,""mediaOffsetMs"":0}]"
Tree,Season 1 Trailer: Is It Cake?,Roku Longview HDR10 Smart TV,2022-05-09 23:27:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""stopped"",""sessionOffsetMs"":2041,""mediaOffsetMs"":20}]"
Tree,Booba: Season 1_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-09 23:27:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5376,""mediaOffsetMs"":0}]"
Tree,"The Cuphead Show!: Season 1: ""Sweater Off Dead""",Roku Longview HDR10 Smart TV,2022-05-09 21:20:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":362750},{""eventType"":""stopped"",""sessionOffsetMs"":4937,""mediaOffsetMs"":362750}]"
Tree,Season 1 Trailer: Is It Cake?,Roku Longview HDR10 Smart TV,2022-05-09 21:19:34,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":4016,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":4241,""mediaOffsetMs"":250},{""eventType"":""stopped"",""sessionOffsetMs"":5825,""mediaOffsetMs"":87}]"
Tree,Booba: Season 1_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-09 21:19:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4128,""mediaOffsetMs"":0}]"
Tree,Pets United,Roku Longview HDR10 Smart TV,2022-05-09 19:52:22,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3359,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1452120,""mediaOffsetMs"":1448848},{""eventType"":""playing"",""sessionOffsetMs"":1453995,""mediaOffsetMs"":1448848},{""eventType"":""paused"",""sessionOffsetMs"":5223307,""mediaOffsetMs"":5218196},{""eventType"":""stopped"",""sessionOffsetMs"":5226244,""mediaOffsetMs"":5218293}]"
Tree,Trailer: Pets United,Roku Longview HDR10 Smart TV,2022-05-09 19:52:14,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4203,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9915,""mediaOffsetMs"":5698},{""eventType"":""stopped"",""sessionOffsetMs"":11474,""mediaOffsetMs"":5963}]"
Tree,Teaser 1: Seal Team,Roku Longview HDR10 Smart TV,2022-05-09 19:52:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2684,""mediaOffsetMs"":0}]"
Tree,Dr. Seuss' The Cat in the Hat_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-09 19:52:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2959,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5802,""mediaOffsetMs"":2777},{""eventType"":""stopped"",""sessionOffsetMs"":8698,""mediaOffsetMs"":2867}]"
Tree,Kung Fu Panda 3_hook_01_16x9,Roku Longview HDR10 Smart TV,2022-05-09 19:52:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3500,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3675,""mediaOffsetMs"":341},{""eventType"":""stopped"",""sessionOffsetMs"":5698,""mediaOffsetMs"":37}]"
Tree,We Can Be Heroes,Roku Longview HDR10 Smart TV,2022-05-09 19:51:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5188000},{""eventType"":""playing"",""sessionOffsetMs"":4787,""mediaOffsetMs"":5188000},{""eventType"":""paused"",""sessionOffsetMs"":17143,""mediaOffsetMs"":5198763},{""eventType"":""stopped"",""sessionOffsetMs"":21199,""mediaOffsetMs"":5197334}]"
Tree,We Can Be Heroes,Amazon FTVET31DOVI2020 Smart TV,2022-05-09 19:18:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3620000},{""eventType"":""playing"",""sessionOffsetMs"":4565,""mediaOffsetMs"":3620000},{""eventType"":""playing"",""sessionOffsetMs"":20213,""mediaOffsetMs"":3635648},{""eventType"":""playing"",""sessionOffsetMs"":28213,""mediaOffsetMs"":3643648},{""eventType"":""playing"",""sessionOffsetMs"":36213,""mediaOffsetMs"":3651648},{""eventType"":""playing"",""sessionOffsetMs"":42229,""mediaOffsetMs"":3657664},{""eventType"":""paused"",""sessionOffsetMs"":915332,""mediaOffsetMs"":4527773},{""eventType"":""playing"",""sessionOffsetMs"":949561,""mediaOffsetMs"":4527773},{""eventType"":""paused"",""sessionOffsetMs"":1919304,""mediaOffsetMs"":5495990}]"
Tree,Trailer: We Can Be Heroes,Amazon FTVET31DOVI2020 Smart TV,2022-05-09 19:18:22,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2386,""mediaOffsetMs"":0}]"
Tree,Booba: Season 1_hook_primary_16x9,Amazon FTVET31DOVI2020 Smart TV,2022-05-09 19:18:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3077,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7313,""mediaOffsetMs"":3715},{""eventType"":""stopped"",""sessionOffsetMs"":9588,""mediaOffsetMs"":4042}]"
Tree,We Can Be Heroes,Roku Longview HDR10 Smart TV,2022-05-09 18:09:31,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4433,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2543851,""mediaOffsetMs"":2539451},{""eventType"":""playing"",""sessionOffsetMs"":2873766,""mediaOffsetMs"":2539451},{""eventType"":""paused"",""sessionOffsetMs"":3955515,""mediaOffsetMs"":3621154}]"
Tree,Trailer: We Can Be Heroes,Roku Longview HDR10 Smart TV,2022-05-09 18:09:20,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3719,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":11474,""mediaOffsetMs"":7770},{""eventType"":""stopped"",""sessionOffsetMs"":13330,""mediaOffsetMs"":7881}]"
Tree,Cliffhanger Clip: Rabbids Invasion Special: Mission to Mars,Roku Longview HDR10 Smart TV,2022-05-09 18:09:15,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4732,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6347,""mediaOffsetMs"":1769},{""eventType"":""stopped"",""sessionOffsetMs"":9027,""mediaOffsetMs"":1485}]"
Tree,Trailer: Marmaduke,Roku Longview HDR10 Smart TV,2022-05-09 18:09:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3612,""mediaOffsetMs"":0}]"
Tree,Trailer: Marmaduke,Roku Longview HDR10 Smart TV,2022-05-09 17:14:00,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3823,""mediaOffsetMs"":0}]"
Tree,Booba: Season 1_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-09 17:13:58,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4247,""mediaOffsetMs"":0}]"
Tree,Trailer: Marmaduke,Roku Longview HDR10 Smart TV,2022-05-09 17:13:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3775,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":5645,""mediaOffsetMs"":2186},{""eventType"":""stopped"",""sessionOffsetMs"":8386,""mediaOffsetMs"":1904}]"
Tree,"Booba: Season 3: ""Submarine Adventure""",Roku Longview HDR10 Smart TV,2022-05-09 17:13:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":193960},{""eventType"":""stopped"",""sessionOffsetMs"":6961,""mediaOffsetMs"":193960}]"
Tree,Booba: Season 1_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-09 17:13:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1523,""mediaOffsetMs"":0}]"
Tree,Booba: Season 1_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-09 17:13:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4731,""mediaOffsetMs"":0}]"
Tree,Dog Gone Trouble,Roku Longview HDR10 Smart TV,2022-05-09 16:21:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1635000},{""eventType"":""playing"",""sessionOffsetMs"":5372,""mediaOffsetMs"":1635000},{""eventType"":""paused"",""sessionOffsetMs"":3147024,""mediaOffsetMs"":4771383},{""eventType"":""stopped"",""sessionOffsetMs"":3151681,""mediaOffsetMs"":4771400}]"
Tree,Dog Gone Trouble - Baseline Clip 3,Roku Longview HDR10 Smart TV,2022-05-09 16:21:03,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3076,""mediaOffsetMs"":0}]"
Tree,Trailer: Marmaduke,Roku Longview HDR10 Smart TV,2022-05-09 16:20:59,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3282,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3555,""mediaOffsetMs"":285},{""eventType"":""stopped"",""sessionOffsetMs"":5218,""mediaOffsetMs"":287}]"
Tree,Booba: Season 1_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-09 16:20:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3861,""mediaOffsetMs"":0}]"
Tree,Dog Gone Trouble,Amazon FTVET31DOVI2020 Smart TV,2022-05-08 23:45:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2187,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":24203,""mediaOffsetMs"":22016},{""eventType"":""playing"",""sessionOffsetMs"":32203,""mediaOffsetMs"":30016},{""eventType"":""playing"",""sessionOffsetMs"":40203,""mediaOffsetMs"":38016},{""eventType"":""playing"",""sessionOffsetMs"":48203,""mediaOffsetMs"":46016},{""eventType"":""stopped"",""sessionOffsetMs"":1637187,""mediaOffsetMs"":1635000}]"
Tree,Season 7 Supporting Character Clip 2: Grace and Frankie,Amazon FTVET31DOVI2020 Smart TV,2022-05-08 23:45:33,US,[]
Tree,Booba: Season 1_hook_primary_16x9,Amazon FTVET31DOVI2020 Smart TV,2022-05-08 23:45:28,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3015,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3335,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4830,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6167,""mediaOffsetMs"":1206},{""eventType"":""stopped"",""sessionOffsetMs"":9374,""mediaOffsetMs"":807}]"
Tree,"Is It Cake?: Season 1: ""Garage Mirage""",Roku Longview DV Smart TV,2022-05-05 01:29:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":3334,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":515731,""mediaOffsetMs"":516038},{""eventType"":""stopped"",""sessionOffsetMs"":520031,""mediaOffsetMs"":516186}]"
Tree,"Is It Cake?: Season 1: ""Cake Crashers""",Roku Longview DV Smart TV,2022-05-05 01:27:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2162000},{""eventType"":""playing"",""sessionOffsetMs"":7459,""mediaOffsetMs"":2162000},{""eventType"":""paused"",""sessionOffsetMs"":163298,""mediaOffsetMs"":2317898},{""eventType"":""stopped"",""sessionOffsetMs"":164151,""mediaOffsetMs"":2317966}]"
Tree,Alien TV: Season 1_hook_02_16x9,Roku Longview DV Smart TV,2022-05-05 01:27:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3428,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3962,""mediaOffsetMs"":569},{""eventType"":""stopped"",""sessionOffsetMs"":6841,""mediaOffsetMs"":481}]"
Tree,Grizzy and the Lemmings: Season 2_hook_primary_16x9,Roku Longview DV Smart TV,2022-05-05 01:27:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3676,""mediaOffsetMs"":0}]"
Tree,Bonus Video: The Last Kids on Earth: Happy Apocalypse to You,Roku Longview DV Smart TV,2022-05-05 01:26:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3938,""mediaOffsetMs"":0}]"
Tree,Pac-Man and the Ghostly Adventures: Season 1_hook_primary_16x9,Roku Longview DV Smart TV,2022-05-05 01:26:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3469,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3854,""mediaOffsetMs"":386},{""eventType"":""stopped"",""sessionOffsetMs"":6236,""mediaOffsetMs"":125}]"
Tree,Arpo: Season 1_hook_04_16x9,Roku Longview DV Smart TV,2022-05-05 01:26:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3484,""mediaOffsetMs"":0}]"
Tree,Season 1 Teaser: Super PupZ,Roku Longview DV Smart TV,2022-05-05 01:26:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4941,""mediaOffsetMs"":0}]"
Tree,Oggy and the Cockroaches: Season 5_hook_primary_16x9,Roku Longview DV Smart TV,2022-05-05 01:26:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4637,""mediaOffsetMs"":0}]"
Tree,Henry Danger: Season 1_hook_03_16x9,Roku Longview DV Smart TV,2022-05-05 01:26:42,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4808,""mediaOffsetMs"":0}]"
Tree,Larva Island: Season 1 (CHARACTER POD),Roku Longview DV Smart TV,2022-05-05 01:26:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5552,""mediaOffsetMs"":0}]"
Tree,"Nicky, Ricky, Dicky & Dawn: Season 1_hook_05_16x9",Roku Longview DV Smart TV,2022-05-05 01:26:34,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4550,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4769,""mediaOffsetMs"":300},{""eventType"":""stopped"",""sessionOffsetMs"":7094,""mediaOffsetMs"":103}]"
Tree,Bread Barbershop: Season 1_hook_03_16x9,Roku Longview DV Smart TV,2022-05-05 01:26:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4417,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4689,""mediaOffsetMs"":354},{""eventType"":""stopped"",""sessionOffsetMs"":6248,""mediaOffsetMs"":231}]"
Tree,Pokémon: Indigo League: Season 1_primary_16x9,Roku Longview DV Smart TV,2022-05-05 01:26:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4994,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7067,""mediaOffsetMs"":2356},{""eventType"":""stopped"",""sessionOffsetMs"":10319,""mediaOffsetMs"":2145}]"
Tree,Simon: Season 1_hook_primary_16x9,Roku Longview DV Smart TV,2022-05-05 01:26:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4865,""mediaOffsetMs"":0}]"
Tree,Sonic X: New World Sega_hook_02_16x9,Roku Longview DV Smart TV,2022-05-05 01:26:14,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2867,""mediaOffsetMs"":0}]"
Tree,Season 1 Trailer: Samurai Rabbit: The Usagi Chronicles: Season 1,Roku Longview DV Smart TV,2022-05-05 01:26:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3404,""mediaOffsetMs"":0}]"
Tree,Rabbids Invasion: Season 4_hook_primary_16x9,Roku Longview DV Smart TV,2022-05-05 01:26:07,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1119,""mediaOffsetMs"":0}]"
Tree,Season 1 Supporting Character Clip: The Cuphead Show!,Roku Longview DV Smart TV,2022-05-05 01:26:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2914,""mediaOffsetMs"":0}]"
Tree,Grizzy and the Lemmings: Season 2_hook_primary_16x9,Roku Longview DV Smart TV,2022-05-05 01:26:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1486,""mediaOffsetMs"":0}]"
Tree,Sensory Clip: Conversations with a Killer: The John Wayne Gacy Tapes,Roku Longview DV Smart TV,2022-05-05 01:26:04,US,[]
Tree,Grizzy and the Lemmings: Season 2_hook_primary_16x9,Roku Longview DV Smart TV,2022-05-05 01:26:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3103,""mediaOffsetMs"":0}]"
